"transcriptName","anno"
"NM_012101","circRNA"
"NM_000130","circRNA"
"NM_024122","circRNA"
"NM_001007540","circRNA"
"ENST00000602418.1","circRNA"
"NM_000159","circRNA"
"NM_000158","circRNA"
"NM_194280","circRNA"
"NM_000156","circRNA"
"NM_000155","circRNA"
"NM_000154","circRNA"
"NM_012142","circRNA"
"NM_001486","circRNA"
"NM_012140","circRNA"
"NM_012141","circRNA"
"NM_001488","circRNA"
"NM_001489","circRNA"
"ENST00000459372.1","circRNA"
"NM_012139","circRNA"
"NM_012137","circRNA"
"NM_012138","circRNA"
"NM_001491","circRNA"
"NM_001493","circRNA"
"NM_014797","circRNA"
"NM_001494","circRNA"
"NM_012133","circRNA"
"NM_014795","circRNA"
"NM_001495","circRNA"
"NM_000164","circRNA"
"NR_033237","circRNA"
"NM_194278","circRNA"
"NM_000161","circRNA"
"NM_194271","circRNA"
"NM_001007525","circRNA"
"NM_194292","circRNA"
"ENST00000539086.1","circRNA"
"NM_000148","circRNA"
"NM_194291","circRNA"
"NR_033230","circRNA"
"NM_000146","circRNA"
"ENST00000296380.4","circRNA"
"NM_001007527","circRNA"
"NM_000144","circRNA"
"ENST00000536540.1","circRNA"
"NM_000143","circRNA"
"NR_033234","circRNA"
"ENST00000383703.3","circRNA"
"NM_014791","circRNA"
"NM_001478","circRNA"
"ENST00000277475.5","circRNA"
"ENST00000220584.4","circRNA"
"NM_012127","circRNA"
"NM_014788","circRNA"
"NM_014787","circRNA"
"NM_012124","circRNA"
"NM_001164160","circRNA"
"NM_014786","circRNA"
"NM_001483","circRNA"
"ENST00000400358.4","circRNA"
"NM_001164162","circRNA"
"NM_000153","circRNA"
"NM_024100","circRNA"
"NM_194283","circRNA"
"NM_194282","circRNA"
"NM_194285","circRNA"
"NM_001428","circRNA"
"NM_002759","circRNA"
"NM_001429","circRNA"
"ENST00000505347.1","circRNA"
"ENST00000370708.4","circRNA"
"NM_002750","circRNA"
"ENST00000281701.6","circRNA"
"NM_002751","circRNA"
"NM_001421","circRNA"
"NM_002753","circRNA"
"NM_001423","circRNA"
"ENST00000394175.2","circRNA"
"NM_002755","circRNA"
"NM_001424","circRNA"
"NM_001425","circRNA"
"NM_014736","circRNA"
"NM_014735","circRNA"
"NM_014734","circRNA"
"NM_013402","circRNA"
"NM_013401","circRNA"
"NM_014732","circRNA"
"NM_014731","circRNA"
"NM_014730","circRNA"
"ENST00000307015.9","circRNA"
"NM_194259","circRNA"
"ENST00000494615.1","circRNA"
"NM_194255","circRNA"
"ENST00000547427.1","circRNA"
"ENST00000566332.1","circRNA"
"ENST00000371045.5","circRNA"
"NM_014739","circRNA"
"NM_014738","circRNA"
"NM_014737","circRNA"
"NM_002747","circRNA"
"NM_002748","circRNA"
"NM_001417","circRNA"
"NM_001418","circRNA"
"ENST00000513892.2","circRNA"
"NM_001419","circRNA"
"ENST00000512097.3","circRNA"
"ENST00000359062.3","circRNA"
"ENST00000355221.3","circRNA"
"NM_002740","circRNA"
"ENST00000495085.1","circRNA"
"NM_002741","circRNA"
"NM_001410","circRNA"
"NM_002742","circRNA"
"NM_002743","circRNA"
"NM_001412","circRNA"
"NM_002744","circRNA"
"NM_002745","circRNA"
"NM_001414","circRNA"
"NM_001415","circRNA"
"ENST00000234310.3","circRNA"
"ENST00000511409.1","circRNA"
"NM_014722","circRNA"
"NM_014720","circRNA"
"ENST00000598753.1","circRNA"
"ENST00000336053.6","circRNA"
"ENST00000471595.1","circRNA"
"NM_014729","circRNA"
"NM_014727","circRNA"
"NR_045260","circRNA"
"ENST00000349699.2","circRNA"
"NM_014726","circRNA"
"ENST00000504480.1","circRNA"
"NM_000117","circRNA"
"ENST00000404339.1","circRNA"
"NM_000116","circRNA"
"NM_000113","circRNA"
"NM_001127192","circRNA"
"NM_000112","circRNA"
"NM_000110","circRNA"
"NR_033289","circRNA"
"NM_014761","circRNA"
"NM_001441","circRNA"
"NM_014760","circRNA"
"NM_002773","circRNA"
"ENST00000205636.3","circRNA"
"NM_001127198","circRNA"
"NM_001444","circRNA"
"NM_002775","circRNA"
"NM_001127197","circRNA"
"NM_002778","circRNA"
"NM_001447","circRNA"
"NM_000118","circRNA"
"NM_001448","circRNA"
"NM_002779","circRNA"
"NM_014758","circRNA"
"NM_013427","circRNA"
"NM_014757","circRNA"
"NM_014755","circRNA"
"NM_014754","circRNA"
"NM_014753","circRNA"
"ENST00000250498.4","circRNA"
"NM_014751","circRNA"
"NM_000120","circRNA"
"NM_001439","circRNA"
"ENST00000377532.3","circRNA"
"NM_000101","circRNA"
"ENST00000312719.5","circRNA"
"NM_000100","circRNA"
"NM_001430","circRNA"
"NM_014750","circRNA"
"NM_001431","circRNA"
"NM_002763","circRNA"
"ENST00000441560.2","circRNA"
"NM_001433","circRNA"
"NM_002764","circRNA"
"NM_002766","circRNA"
"NM_000109","circRNA"
"NM_001436","circRNA"
"NM_002767","circRNA"
"NM_000108","circRNA"
"NM_002768","circRNA"
"NM_000107","circRNA"
"NM_014747","circRNA"
"NM_014746","circRNA"
"NM_014744","circRNA"
"NM_014743","circRNA"
"NM_013412","circRNA"
"NM_014742","circRNA"
"NM_013410","circRNA"
"NM_001440","circRNA"
"NM_014740","circRNA"
"ENST00000392985.3","circRNA"
"NM_014748","circRNA"
"NM_013417","circRNA"
"NM_145290","circRNA"
"NM_002835","circRNA"
"NM_001008800","circRNA"
"NM_002836","circRNA"
"NM_001164238","circRNA"
"NM_002837","circRNA"
"ENST00000367510.3","circRNA"
"NM_002839","circRNA"
"NM_145298","circRNA"
"NM_002830","circRNA"
"NM_145295","circRNA"
"NM_001500","circRNA"
"NM_145294","circRNA"
"NM_002832","circRNA"
"NM_002833","circRNA"
"ENST00000561030.1","circRNA"
"ENST00000474080.1","circRNA"
"NM_002834","circRNA"
"NM_001503","circRNA"
"NM_145291","circRNA"
"NM_014813","circRNA"
"ENST00000397771.2","circRNA"
"NM_014812","circRNA"
"ENST00000426973.1","circRNA"
"NM_014811","circRNA"
"NM_014810","circRNA"
"ENST00000258796.7","circRNA"
"ENST00000546682.1","circRNA"
"NM_014819","circRNA"
"NM_014817","circRNA"
"NM_014815","circRNA"
"NM_014814","circRNA"
"NM_002824","circRNA"
"NM_002825","circRNA"
"NM_002826","circRNA"
"NM_002827","circRNA"
"ENST00000376214.1","circRNA"
"NM_002828","circRNA"
"NM_002829","circRNA"
"ENST00000582970.1","circRNA"
"NM_002820","circRNA"
"NM_002821","circRNA"
"NM_002823","circRNA"
"NM_014802","circRNA"
"NM_014801","circRNA"
"ENST00000170447.7","circRNA"
"NM_014800","circRNA"
"NM_014808","circRNA"
"NM_014807","circRNA"
"ENST00000261942.6","circRNA"
"NM_014806","circRNA"
"NM_014804","circRNA"
"NM_014803","circRNA"
"NM_002857","circRNA"
"NM_001251902","circRNA"
"NM_002858","circRNA"
"ENST00000489653.1","circRNA"
"NM_002850","circRNA"
"ENST00000393227.2","circRNA"
"NM_001520","circRNA"
"NM_002851","circRNA"
"NM_001521","circRNA"
"NM_001164211","circRNA"
"NM_001164213","circRNA"
"NM_002855","circRNA"
"NM_002856","circRNA"
"NM_014832","circRNA"
"NM_014831","circRNA"
"NM_014839","circRNA"
"NM_014838","circRNA"
"NM_002846","circRNA"
"ENST00000514529.1","circRNA"
"NM_001515","circRNA"
"NM_002847","circRNA"
"NM_001516","circRNA"
"NM_002849","circRNA"
"NM_001519","circRNA"
"ENST00000392502.4","circRNA"
"ENST00000517026.1","circRNA"
"NM_002840","circRNA"
"NM_001510","circRNA"
"NM_002841","circRNA"
"NM_002842","circRNA"
"NM_002843","circRNA"
"NM_001514","circRNA"
"NM_014824","circRNA"
"NM_014823","circRNA"
"NM_014822","circRNA"
"ENST00000300658.4","circRNA"
"NM_014820","circRNA"
"ENST00000558014.1","circRNA"
"ENST00000601421.1","circRNA"
"NM_014829","circRNA"
"NM_014828","circRNA"
"NM_014827","circRNA"
"ENST00000519327.1","circRNA"
"ENST00000400585.2","circRNA"
"ENST00000370801.3","circRNA"
"NM_001251904","circRNA"
"NM_014825","circRNA"
"NM_001251905","circRNA"
"ENST00000321731.3","circRNA"
"ENST00000292782.4","circRNA"
"ENST00000321505.4","circRNA"
"NM_145253","circRNA"
"NM_145251","circRNA"
"ENST00000313401.3","circRNA"
"NM_001127257","circRNA"
"NM_001127258","circRNA"
"ENST00000432905.1","circRNA"
"ENST00000479035.2","circRNA"
"NM_145246","circRNA"
"NM_145245","circRNA"
"ENST00000474583.1","circRNA"
"NM_001177479","circRNA"
"NM_001190457","circRNA"
"NM_001190438","circRNA"
"ENST00000258436.5","circRNA"
"NM_145265","circRNA"
"NM_145260","circRNA"
"ENST00000370791.3","circRNA"
"ENST00000506282.2","circRNA"
"ENST00000403092.1","circRNA"
"NM_001190440","circRNA"
"NM_001190442","circRNA"
"NM_002813","circRNA"
"NM_002815","circRNA"
"NM_001142864","circRNA"
"ENST00000538485.2","circRNA"
"NM_002816","circRNA"
"NM_002817","circRNA"
"ENST00000270517.7","circRNA"
"NM_002818","circRNA"
"NM_002819","circRNA"
"NR_033323","circRNA"
"NR_033322","circRNA"
"NM_001127231","circRNA"
"NM_145274","circRNA"
"NM_001129890","circRNA"
"NM_002810","circRNA"
"NM_002811","circRNA"
"NM_001127235","circRNA"
"ENST00000251203.7","circRNA"
"NM_002812","circRNA"
"ENST00000378746.4","circRNA"
"ENST00000403368.1","circRNA"
"NM_001127236","circRNA"
"NM_001129899","circRNA"
"NM_145266","circRNA"
"ENST00000332585.6","circRNA"
"NM_002802","circRNA"
"NM_002803","circRNA"
"NM_002804","circRNA"
"NM_001033714","circRNA"
"ENST00000373191.3","circRNA"
"NM_002806","circRNA"
"NM_002807","circRNA"
"NM_002808","circRNA"
"NM_002809","circRNA"
"ENST00000546323.1","circRNA"
"NM_145284","circRNA"
"NM_001127244","circRNA"
"ENST00000343053.4","circRNA"
"NM_145282","circRNA"
"NM_002801","circRNA"
"ENST00000411948.2","circRNA"
"NR_033302","circRNA"
"ENST00000360814.4","circRNA"
"NM_001033723","circRNA"
"ENST00000402384.3","circRNA"
"NM_001127211","circRNA"
"NM_001127213","circRNA"
"NM_145207","circRNA"
"NM_001130867","circRNA"
"NM_145206","circRNA"
"NM_001127217","circRNA"
"NM_001127218","circRNA"
"NM_001130864","circRNA"
"NM_145201","circRNA"
"ENST00000491614.1","circRNA"
"ENST00000433866.2","circRNA"
"ENST00000217315.5","circRNA"
"ENST00000239852.6","circRNA"
"ENST00000247226.7","circRNA"
"NM_001142854","circRNA"
"ENST00000376441.1","circRNA"
"ENST00000577662.1","circRNA"
"ENST00000367669.3","circRNA"
"NM_001127222","circRNA"
"ENST00000541394.1","circRNA"
"NM_001129884","circRNA"
"TCONS_00014160","circRNA"
"NM_001127223","circRNA"
"ENST00000265293.4","circRNA"
"ENST00000561189.1","circRNA"
"NM_145214","circRNA"
"ENST00000275053.4","circRNA"
"NM_145212","circRNA"
"NM_001190482","circRNA"
"ENST00000448282.1","circRNA"
"ENST00000381655.2","circRNA"
"ENST00000399583.3","circRNA"
"NM_001104595","circRNA"
"NM_145231","circRNA"
"NM_001032410","circRNA"
"ENST00000529687.1","circRNA"
"NM_001130847","circRNA"
"ENST00000356698.4","circRNA"
"ENST00000381895.5","circRNA"
"NM_001130841","circRNA"
"TCONS_l2_00024809","circRNA"
"TCONS_l2_00000839","circRNA"
"ENST00000570202.1","circRNA"
"TCONS_00003480","circRNA"
"ENST00000506928.1","circRNA"
"ENST00000309041.7","circRNA"
"NM_145243","circRNA"
"NM_001130849","circRNA"
"NM_133259","circRNA"
"NM_001127202","circRNA"
"ENST00000369574.1","circRNA"
"NM_001127204","circRNA"
"NM_001127203","circRNA"
"NM_001130858","circRNA"
"NM_001127208","circRNA"
"NM_145236","circRNA"
"NM_133261","circRNA"
"NM_001104587","circRNA"
"NM_145235","circRNA"
"NM_133263","circRNA"
"ENST00000375759.3","circRNA"
"NM_133264","circRNA"
"ENST00000366578.4","circRNA"
"NM_001142800","circRNA"
"ENST00000435042.1","circRNA"
"ENST00000304758.1","circRNA"
"NM_001130823","circRNA"
"TCONS_00028768","circRNA"
"NM_001130821","circRNA"
"NM_001214909","circRNA"
"ENST00000439279.1","circRNA"
"ENST00000357033.4","circRNA"
"ENST00000482829.1","circRNA"
"ENST00000347140.3","circRNA"
"ENST00000369681.3","circRNA"
"ENST00000502837.2","circRNA"
"ENST00000523197.1","circRNA"
"ENST00000307745.7","circRNA"
"ENST00000497125.1","circRNA"
"NM_001130834","circRNA"
"ENST00000375733.2","circRNA"
"ENST00000303904.3","circRNA"
"NM_001142807","circRNA"
"ENST00000361905.4","circRNA"
"ENST00000446982.2","circRNA"
"ENST00000367033.3","circRNA"
"ENST00000493021.1","circRNA"
"NR_023915","circRNA"
"ENST00000356708.7","circRNA"
"NM_001104554","circRNA"
"ENST00000318190.7","circRNA"
"ENST00000549456.1","circRNA"
"ENST00000334011.5","circRNA"
"NM_001129819","circRNA"
"ENST00000366565.1","circRNA"
"ENST00000245787.4","circRNA"
"ENST00000019103.5","circRNA"
"ENST00000460265.1","circRNA"
"NM_001104546","circRNA"
"TCONS_00017701","circRNA"
"NM_001030055","circRNA"
"NM_001082972","circRNA"
"ENST00000497134.1","circRNA"
"NM_001030059","circRNA"
"TCONS_00005715","circRNA"
"ENST00000512931.1","circRNA"
"NM_001082968","circRNA"
"ENST00000357641.6","circRNA"
"ENST00000317025.7","circRNA"
"ENST00000319688.5","circRNA"
"NM_001128833","circRNA"
"NM_001127500","circRNA"
"NM_001128834","circRNA"
"NM_001030060","circRNA"
"ENST00000314471.6","circRNA"
"ENST00000334049.6","circRNA"
"ENST00000260983.2","circRNA"
"ENST00000263733.4","circRNA"
"ENST00000573584.1","circRNA"
"TCONS_l2_00010364","circRNA"
"ENST00000331397.4","circRNA"
"ENST00000349456.4","circRNA"
"NM_024295","circRNA"
"ENST00000500179.1","circRNA"
"NM_024298","circRNA"
"NM_024297","circRNA"
"NM_024292","circRNA"
"ENST00000436636.2","circRNA"
"NM_024294","circRNA"
"NM_024293","circRNA"
"NM_024299","circRNA"
"ENST00000287713.6","circRNA"
"ENST00000303400.4","circRNA"
"ENST00000578121.1","circRNA"
"TCONS_00005714","circRNA"
"ENST00000273980.4","circRNA"
"ENST00000396355.1","circRNA"
"ENST00000369697.1","circRNA"
"ENST00000178638.3","circRNA"
"NM_000299","circRNA"
"NM_000297","circRNA"
"ENST00000434457.2","circRNA"
"NM_012281","circRNA"
"ENST00000229243.2","circRNA"
"NM_012280","circRNA"
"ENST00000394292.1","circRNA"
"ENST00000535378.1","circRNA"
"NM_012278","circRNA"
"ENST00000250495.5","circRNA"
"NM_012279","circRNA"
"ENST00000341885.5","circRNA"
"NM_000288","circRNA"
"NM_000287","circRNA"
"ENST00000310189.3","circRNA"
"NM_012272","circRNA"
"ENST00000231198.7","circRNA"
"ENST00000344768.5","circRNA"
"ENST00000375018.1","circRNA"
"ENST00000445280.1","circRNA"
"NM_012267","circRNA"
"NM_012268","circRNA"
"ENST00000357401.3","circRNA"
"NM_000294","circRNA"
"NM_000293","circRNA"
"NM_000292","circRNA"
"NM_000291","circRNA"
"ENST00000394688.3","circRNA"
"ENST00000578646.1","circRNA"
"NM_000290","circRNA"
"ENST00000369577.3","circRNA"
"ENST00000464848.1","circRNA"
"ENST00000294489.6","circRNA"
"ENST00000379834.2","circRNA"
"ENST00000438796.2","circRNA"
"ENST00000381669.3","circRNA"
"ENST00000403821.2","circRNA"
"ENST00000504145.1","circRNA"
"ENST00000380573.3","circRNA"
"NM_206900","circRNA"
"ENST00000380320.4","circRNA"
"ENST00000396475.2","circRNA"
"ENST00000541309.1","circRNA"
"ENST00000287859.6","circRNA"
"NM_206907","circRNA"
"NM_206909","circRNA"
"ENST00000298705.1","circRNA"
"TCONS_l2_00023635","circRNA"
"ENST00000260970.3","circRNA"
"TCONS_l2_00008016","circRNA"
"ENST00000268171.3","circRNA"
"TCONS_l2_00008015","circRNA"
"NM_012296","circRNA"
"NM_012294","circRNA"
"NM_206920","circRNA"
"NM_012292","circRNA"
"NM_012293","circRNA"
"NM_012290","circRNA"
"NM_012291","circRNA"
"NM_206914","circRNA"
"ENST00000216366.4","circRNA"
"TCONS_l2_00023627","circRNA"
"NM_206915","circRNA"
"NM_206917","circRNA"
"NM_012287","circRNA"
"NM_012288","circRNA"
"NM_000259","circRNA"
"NM_000256","circRNA"
"NM_000255","circRNA"
"NM_001080398","circRNA"
"ENST00000256720.2","circRNA"
"NM_000254","circRNA"
"NM_001080395","circRNA"
"NM_001080396","circRNA"
"NM_001584","circRNA"
"NM_012241","circRNA"
"NM_001080393","circRNA"
"NM_001080394","circRNA"
"ENST00000358230.3","circRNA"
"NM_012242","circRNA"
"NM_001080391","circRNA"
"NM_001080392","circRNA"
"ENST00000440005.2","circRNA"
"NM_012238","circRNA"
"NM_012239","circRNA"
"NM_014899","circRNA"
"NM_012237","circRNA"
"NM_012235","circRNA"
"ENST00000361539.4","circRNA"
"NM_014895","circRNA"
"NM_012232","circRNA"
"ENST00000442415.2","circRNA"
"NR_024872","circRNA"
"NM_000263","circRNA"
"NM_000262","circRNA"
"ENST00000312814.5","circRNA"
"NM_000249","circRNA"
"NM_000248","circRNA"
"ENST00000594708.1","circRNA"
"NM_000246","circRNA"
"ENST00000379237.1","circRNA"
"NM_000244","circRNA"
"ENST00000439502.2","circRNA"
"NM_012231","circRNA"
"NM_014892","circRNA"
"NM_014891","circRNA"
"ENST00000505455.1","circRNA"
"ENST00000422391.2","circRNA"
"NM_014889","circRNA"
"NM_012228","circRNA"
"NM_012225","circRNA"
"NM_014888","circRNA"
"ENST00000586247.1","circRNA"
"NM_014887","circRNA"
"ENST00000481138.1","circRNA"
"NM_014886","circRNA"
"NM_014885","circRNA"
"NM_014883","circRNA"
"NM_000252","circRNA"
"NM_000251","circRNA"
"NM_000250","circRNA"
"NM_012229","circRNA"
"ENST00000316534.4","circRNA"
"ENST00000428286.1","circRNA"
"NM_001190821","circRNA"
"ENST00000366922.1","circRNA"
"NM_000276","circRNA"
"NM_000275","circRNA"
"ENST00000497757.1","circRNA"
"NM_012262","circRNA"
"NM_012260","circRNA"
"ENST00000420124.1","circRNA"
"ENST00000328703.7","circRNA"
"NM_012257","circRNA"
"NM_012254","circRNA"
"NM_012255","circRNA"
"NM_000285","circRNA"
"NM_000283","circRNA"
"NM_000282","circRNA"
"NM_000281","circRNA"
"ENST00000455915.2","circRNA"
"NM_000265","circRNA"
"NM_001080383","circRNA"
"NM_012250","circRNA"
"ENST00000424459.3","circRNA"
"NM_181093","circRNA"
"NM_012249","circRNA"
"ENST00000403834.3","circRNA"
"NM_012247","circRNA"
"NM_012245","circRNA"
"NM_012243","circRNA"
"ENST00000432884.2","circRNA"
"ENST00000538618.1","circRNA"
"NM_012244","circRNA"
"NM_000274","circRNA"
"ENST00000358746.2","circRNA"
"ENST00000286648.5","circRNA"
"NM_000273","circRNA"
"NM_000272","circRNA"
"NM_000271","circRNA"
"NM_000270","circRNA"
"NM_000216","circRNA"
"NM_000215","circRNA"
"NM_000214","circRNA"
"NM_000213","circRNA"
"NM_000212","circRNA"
"NM_001190848","circRNA"
"NM_000211","circRNA"
"ENST00000299667.4","circRNA"
"ENST00000480887.1","circRNA"
"NM_000210","circRNA"
"NM_001540","circRNA"
"NM_014860","circRNA"
"NM_001541","circRNA"
"NM_002872","circRNA"
"NM_001542","circRNA"
"NM_002873","circRNA"
"NM_002874","circRNA"
"NM_001543","circRNA"
"ENST00000304984.5","circRNA"
"NM_002875","circRNA"
"NM_001545","circRNA"
"NM_002877","circRNA"
"NM_000218","circRNA"
"NM_001546","circRNA"
"NM_014857","circRNA"
"NM_014856","circRNA"
"NM_014855","circRNA"
"NM_014853","circRNA"
"NM_014851","circRNA"
"NM_002880","circRNA"
"NM_002881","circRNA"
"NM_014850","circRNA"
"ENST00000529198.1","circRNA"
"ENST00000393356.1","circRNA"
"NM_001190850","circRNA"
"NM_014859","circRNA"
"NM_014858","circRNA"
"NM_001537","circRNA"
"NM_002868","circRNA"
"ENST00000350796.3","circRNA"
"NM_002869","circRNA"
"NM_001539","circRNA"
"NM_000202","circRNA"
"ENST00000427458.1","circRNA"
"NM_000201","circRNA"
"NM_181079","circRNA"
"ENST00000556440.2","circRNA"
"NM_002860","circRNA"
"NM_001530","circRNA"
"NM_002862","circRNA"
"NM_001531","circRNA"
"NM_002863","circRNA"
"NM_001532","circRNA"
"NM_181077","circRNA"
"NM_001533","circRNA"
"ENST00000303296.4","circRNA"
"ENST00000321867.4","circRNA"
"NM_002864","circRNA"
"NM_000208","circRNA"
"NM_002865","circRNA"
"NM_002866","circRNA"
"ENST00000257575.4","circRNA"
"NM_002867","circRNA"
"NM_014846","circRNA"
"ENST00000508693.1","circRNA"
"NM_014845","circRNA"
"NM_014844","circRNA"
"NM_014841","circRNA"
"NM_014840","circRNA"
"NM_002870","circRNA"
"ENST00000338821.5","circRNA"
"NM_014848","circRNA"
"ENST00000470610.2","circRNA"
"ENST00000267102.8","circRNA"
"NM_014847","circRNA"
"NM_000238","circRNA"
"ENST00000370455.3","circRNA"
"NM_000234","circRNA"
"NM_000231","circRNA"
"NM_002893","circRNA"
"NM_002894","circRNA"
"NM_014881","circRNA"
"NM_002895","circRNA"
"NM_001164496","circRNA"
"NM_002896","circRNA"
"NM_001566","circRNA"
"NM_002897","circRNA"
"NM_002898","circRNA"
"NM_001567","circRNA"
"NM_001568","circRNA"
"NM_002899","circRNA"
"NM_001569","circRNA"
"NM_000239","circRNA"
"NM_012216","circRNA"
"NM_014878","circRNA"
"NM_014877","circRNA"
"NM_012214","circRNA"
"NM_012215","circRNA"
"NM_014876","circRNA"
"NM_014875","circRNA"
"NM_014874","circRNA"
"NM_012213","circRNA"
"NM_194356","circRNA"
"NM_001570","circRNA"
"NM_014873","circRNA"
"NM_001199201","circRNA"
"ENST00000556573.1","circRNA"
"NM_000240","circRNA"
"ENST00000409840.3","circRNA"
"ENST00000466398.1","circRNA"
"NM_001199207","circRNA"
"ENST00000524142.1","circRNA"
"ENST00000367630.3","circRNA"
"NM_001199209","circRNA"
"NM_012219","circRNA"
"NM_000227","circRNA"
"NM_001559","circRNA"
"ENST00000503650.1","circRNA"
"ENST00000219476.3","circRNA"
"ENST00000397412.3","circRNA"
"NM_000224","circRNA"
"NM_000222","circRNA"
"NM_001008938","circRNA"
"NM_000221","circRNA"
"NM_001551","circRNA"
"NM_002882","circRNA"
"ENST00000288078.6","circRNA"
"NM_001552","circRNA"
"NM_002883","circRNA"
"ENST00000248272.3","circRNA"
"NM_001554","circRNA"
"NM_002887","circRNA"
"NM_001556","circRNA"
"NM_000229","circRNA"
"NM_000228","circRNA"
"NM_002889","circRNA"
"NM_014868","circRNA"
"NM_012205","circRNA"
"NM_012206","circRNA"
"NM_012203","circRNA"
"NM_014866","circRNA"
"NM_014865","circRNA"
"NM_012204","circRNA"
"NM_014864","circRNA"
"NM_012201","circRNA"
"NM_002890","circRNA"
"NM_014862","circRNA"
"NM_001560","circRNA"
"NM_012200","circRNA"
"NM_002892","circRNA"
"NM_012207","circRNA"
"NM_001190864","circRNA"
"NM_001626","circRNA"
"NM_002957","circRNA"
"NM_001627","circRNA"
"NM_002958","circRNA"
"NM_002959","circRNA"
"NM_001628","circRNA"
"ENST00000175091.4","circRNA"
"ENST00000341156.4","circRNA"
"ENST00000209728.4","circRNA"
"NM_002950","circRNA"
"NM_002951","circRNA"
"NM_001620","circRNA"
"NM_001164595","circRNA"
"NM_002952","circRNA"
"NM_001622","circRNA"
"NM_002953","circRNA"
"ENST00000520545.1","circRNA"
"NM_002954","circRNA"
"NM_001624","circRNA"
"NM_014933","circRNA"
"NM_014932","circRNA"
"NM_014931","circRNA"
"NM_014930","circRNA"
"ENST00000395384.4","circRNA"
"ENST00000527524.2","circRNA"
"ENST00000593711.1","circRNA"
"ENST00000491389.1","circRNA"
"NM_194330","circRNA"
"ENST00000322349.8","circRNA"
"NM_014939","circRNA"
"NM_014938","circRNA"
"ENST00000405141.1","circRNA"
